user_id,case_id,answer_rate
47937,2542,63.76
47937,2773,0
47937,2529,0
47937,2528,100
47937,2539,60.29
47937,2538,0
47961,2891,72.82
47961,2374,70.09
47961,2889,74.61
47961,2922,64.98
47961,2921,54.22
47961,2887,56.11
47961,2920,54.59
47961,2886,62.61
47961,2841,58.87
47961,2884,62.66
47961,2862,51.98
47961,2883,60.92
47961,2882,52.77
47961,2860,53.33
47961,2929,50.86
47961,2928,49.25
47961,2927,60.99
47961,2926,64.73
47961,2903,59.86
47961,2925,56.13
47961,2869,61.66
47961,2924,56.02
47961,2881,51.83
47961,2880,66.17
47961,2878,65.44
47961,2856,58.61
47961,2911,66.17
47961,2910,63.69
47961,2876,57.23
47961,2930,62.6
47961,2874,55.57
47961,2893,65.21
47961,2871,55.47
47961,2918,56.59
47961,2917,58.02
47961,2916,61.6
47961,2915,57.63
47961,2914,54.62
47961,2913,68.62
47961,2879,52.32
47961,2672,59.95
47961,2573,59.95
47961,2771,68.59
47961,2594,58.35
47961,2670,64.45
47961,2678,73.71
47961,2766,70.53
47961,2777,64
47961,2666,59.95
47961,2545,61.14
47961,2544,57.75
47961,2775,62.54
47961,2774,68.47
47961,2663,71.14
47961,2674,0
47961,2574,79.74
47961,2772,78.02
47961,2609,65.85
47961,2905,76.15
47961,2991,87.35
47961,2990,81.99
47961,2988,78.15
47961,2977,64.89
47961,2987,77.16
47961,2965,63.02
47961,2953,49.9
47961,2986,61.79
47961,2973,73.61
47961,2983,65.34
47961,2971,66.17
47961,2948,66.17
47961,2989,100
47961,2967,67.5
47961,2660,56.34
47961,2693,0
47961,2526,70.42
47961,2713,0
47961,2735,0
47961,2757,0
47961,2734,0
47961,2776,72.64
47961,2743,0
47961,2710,0
47961,2698,63.52
47961,2742,0
47961,2510,0
47961,2652,0
47961,2708,0
47961,2719,0
47961,2749,0
47961,2704,79.74
47961,2902,51.83
47961,2758,63.52
47961,2714,0
47961,2736,0
47961,2595,72.69
47961,2452,64.21
47961,2625,65.34
47961,2624,66.17
47961,2623,81.86
47961,2622,100
47961,2621,60.43
47961,2588,63.35
47961,2620,68.72
47961,2587,66.08
47961,2586,63.16
47961,2585,59.35
47961,2608,56.42
47961,2627,60.32
47961,2901,77.34
47961,2626,66.17
47961,2584,0
47961,2583,0
47961,2582,64.99
47961,2361,53.93
47961,2581,56.27
47961,2580,0
47961,2899,61.72
47961,2613,60.4
47961,2414,79.74
47961,2612,57.2
47961,2335,61.22
47961,2895,67.34
47961,2410,71.42
47961,2619,64.86
47961,2418,64.23
47961,2616,68.32
47961,2417,84.58
47961,2756,58.04
47961,2349,100
47961,2754,67.71
47961,2541,78.02
47961,2354,57.32
47961,2750,78.02
47961,2254,100
47961,2707,79.74
47961,2716,100
47961,2705,79.74
47961,2746,76.55
47961,2745,66.12
47961,2711,84.58
47961,2897,73.61
47961,2753,68.76
47961,2577,64.58
47961,2741,58.62
47961,2752,62.39
47961,2740,66.17
47961,2751,100
47961,2640,61.79
47961,2709,78.02
47961,2718,66.12
47961,2739,73.61
47961,2717,69.4
47961,2606,72.44
47961,2737,68.33
47961,2536,69.72
47961,2535,72.82
47961,2534,100
47961,2533,81.99
47961,2422,71.22
47961,2542,67.09
47961,2773,100
47961,2529,0
47961,2528,100
47961,2539,59.16
47961,2538,74.29
48025,2891,74.42
48025,2374,61.22
48025,2889,78.4
48025,2922,62.86
48025,2921,70.3
48025,2887,55.79
48025,2920,51.99
48025,2886,62.74
48025,2884,63.98
48025,2862,54.19
48025,2883,0
48025,2882,59.3
48025,2860,52.82
48025,2929,51.49
48025,2928,51.33
48025,2926,59.82
48025,2903,80.04
48025,2869,63.37
48025,2924,0
48025,2923,57.5
48025,2881,60.27
48025,2880,59.03
48025,2878,55.47
48025,2856,60.49
48025,2911,59.24
48025,2876,57.33
48025,2930,62.74
48025,2874,54.19
48025,2871,59.81
48025,2893,81.72
48025,2917,57.79
48025,2916,62.82
48025,2915,54.46
48025,2914,47.56
48025,2913,62.86
48025,2879,51.99
48025,2771,63.14
48025,2672,54.04
48025,2573,58.13
48025,2594,62.01
48025,2770,66.05
48025,2670,65.99
48025,2591,62.14
48025,2768,68.55
48025,2767,59.05
48025,2766,59.61
48025,2765,72.73
48025,2545,77.68
48025,2666,59.95
48025,2764,59.95
48025,2763,62.03
48025,2663,68.21
48025,2762,0
48025,2609,85.45
48025,2905,100
48025,2780,70.77
48025,2779,66.45
48025,2778,64.84
48025,2678,66.99
48025,2777,65.05
48025,2775,66.72
48025,2774,63.4
48025,2674,0
48025,2476,63.53
48025,2772,65.68
48025,2475,62.47
48025,2574,58.35
48025,2991,87.35
48025,2980,59.24
48025,2990,84.72
48025,2988,79.88
48025,2977,61.22
48025,2966,66.22
48025,2987,79.28
48025,2976,100
48025,2965,63.5
48025,2953,61.27
48025,2986,60.63
48025,2973,64.33
48025,2983,62.82
48025,2971,65.34
48025,2948,69.98
48025,2989,100
48025,2967,0
48025,2782,61.22
48025,2660,58.87
48025,2693,63.52
48025,2781,58.73
48025,2526,57.67
48025,2735,56.52
48025,2757,57.5
48025,2744,59.24
48025,2776,63.52
48025,2710,55.54
48025,2698,61.27
48025,2510,58.73
48025,2652,58.37
48025,2708,55.01
48025,2719,59.24
48025,2749,57.5
48025,2726,76.15
48025,2704,73.61
48025,2902,63.52
48025,2758,61.27
48025,2714,59.24
48025,2736,56.92
48025,2595,74.42
48025,2452,63.43
48025,2625,57.35
48025,2624,63.52
48025,2623,75.89
48025,2622,57.5
48025,2621,60.77
48025,2588,59.1
48025,2620,71.14
48025,2587,59.24
48025,2586,59.52
48025,2585,61.45
48025,2608,56.47
48025,2628,64.27
48025,2627,61.66
48025,2901,68.76
48025,2626,59.24
48025,2584,0
48025,2583,0
48025,2582,65.17
48025,2361,59.24
48025,2581,57.5
48025,2580,0
48025,2899,66.75
48025,2613,55.52
48025,2612,56.47
48025,2414,59.24
48025,2413,59.24
48025,2335,59.24
48025,2895,74.66
48025,2410,63.02
48025,2619,57.96
48025,2418,62.33
48025,2616,61.22
48025,2417,60.54
48025,2756,57.86
48025,2754,64.84
48025,2541,72.34
48025,2354,75.3
48025,2750,72.34
48025,2254,55.93
48025,2707,73.61
48025,2716,58.59
48025,2705,73.61
48025,2711,54.05
48025,2897,62.46
48025,2741,0
48025,2740,0
48025,2606,75.3
48025,2737,0
48025,2536,73.61
48025,2535,73.61
48025,2534,100
48025,2533,60.71
48025,2422,67.91
48025,2542,60.53
48025,2773,65.21
48025,2529,0
48025,2528,100
48025,2539,60.46
48025,2538,72.82
48083,2891,69.58
48083,2374,57.55
48083,2890,45.74
48083,2889,76.69
48083,2922,69.58
48083,2888,68.52
48083,2921,50.54
48083,2887,57.89
48083,2920,54.59
48083,2886,66.83
48083,2885,52.88
48083,2841,61.96
48083,2884,55.94
48083,2862,53.8
48083,2883,51.69
48083,2882,46.22
48083,2860,52.28
48083,2929,55.59
48083,2928,54.9
48083,2927,66.17
48083,2926,58.12
48083,2903,52.71
48083,2925,54.59
48083,2869,66.1
48083,2924,56.02
48083,2923,56.02
48083,2881,69.19
48083,2880,55.03
48083,2878,67.06
48083,2856,53.93
48083,2911,66.17
48083,2910,59.06
48083,2876,59.06
48083,2930,58.77
48083,2874,55.57
48083,2893,57.09
48083,2871,63.63
48083,2917,54.67
48083,2916,69.4
48083,2915,57.63
48083,2914,51.41
48083,2913,69.58
48083,2879,49.88
48083,2672,63.48
48083,2573,62.58
48083,2771,67.72
48083,2594,59.5
48083,2770,100
48083,2670,55.92
48083,2591,56.32
48083,2768,49.16
48083,2767,49.16
48083,2766,75.29
48083,2666,71.69
48083,2545,60.6
48083,2765,70.01
48083,2544,68.65
48083,2764,53.75
48083,2763,61.65
48083,2663,70.56
48083,2762,0
48083,2609,55.69
48083,2905,76.69
48083,2780,66.26
48083,2779,58.1
48083,2778,76.91
48083,2678,64.7
48083,2777,60.34
48083,2775,65.27
48083,2774,64.13
48083,2476,61.92
48083,2674,0
48083,2574,67.89
48083,2772,78.02
48083,2475,77.56
48083,2991,87.35
48083,2980,46.94
48083,2990,84.72
48083,2988,78.15
48083,2977,57.26
48083,2966,72
48083,2987,79.28
48083,2976,69.77
48083,2965,64.64
48083,2953,58.09
48083,2986,65.85
48083,2973,0
48083,2983,0
48083,2971,0
48083,2948,50.99
48083,2989,60.16
48083,2967,62.26
48083,2693,0
48083,2526,55.83
48083,2744,0
48083,2743,0
48083,2742,0
48083,2708,44.26
48083,2749,0
48083,2704,59.69
48083,2902,69.42
48083,2726,48.15
48083,2782,42.15
48083,2660,0
48083,2781,0
48083,2713,0
48083,2735,0
48083,2757,0
48083,2712,0
48083,2776,51.5
48083,2710,0
48083,2698,0
48083,2510,0
48083,2652,37.67
48083,2719,0
48083,2758,0
48083,2714,0
48083,2736,0
48083,2595,68.54
48083,2452,59.19
48083,2625,63.52
48083,2624,63.52
48083,2623,79.88
48083,2622,78.02
48083,2621,63.55
48083,2588,59.95
48083,2620,68.76
48083,2587,63.92
48083,2586,68.85
48083,2585,59.9
48083,2608,53.07
48083,2628,63.94
48083,2627,64.45
48083,2901,71.17
48083,2626,63.52
48083,2584,0
48083,2583,0
48083,2582,69.04
48083,2361,58.71
48083,2581,51.88
48083,2580,0
48083,2899,71.29
48083,2613,57.96
48083,2414,66.17
48083,2612,54.99
48083,2413,56.89
48083,2335,64.75
48083,2895,65.44
48083,2410,62.48
48083,2619,59.32
48083,2418,67.01
48083,2616,50.67
48083,2417,63.52
48083,2756,0
48083,2349,0
48083,2754,43.04
48083,2541,47.21
48083,2750,0
48083,2354,52.25
48083,2254,0
48083,2707,51.22
48083,2350,0
48083,2174,0
48083,2716,52.25
48083,2705,40.62
48083,2571,0
48083,2746,63.09
48083,2745,63.09
48083,2711,66.17
48083,2897,66.17
48083,2753,74.17
48083,2577,51.91
48083,2741,66.17
48083,2752,59.38
48083,2740,66.17
48083,2751,59.21
48083,2640,53.85
48083,2709,66.96
48083,2718,66.96
48083,2739,69.4
48083,2717,66.17
48083,2738,100
48083,2606,65.24
48083,2737,66.17
48083,2748,66.17
48083,2769,64.42
48083,2536,79.74
48083,2535,0
48083,2534,86.95
48083,2533,66.17
48083,2422,67.89
48083,2542,60.91
48083,2773,100
48083,2529,0
48083,2528,64.63
48083,2539,79.74
48083,2538,73.15
48721,2881,72.89
48721,2880,0
48721,2891,66.89
48721,2890,59.55
48721,2878,0
48721,2889,69
48721,2922,60.34
48721,2887,52.31
48721,2876,61.9
48721,2930,60.15
48721,2886,65.9
48721,2874,56.02
48721,2884,89.5
48721,2862,55.57
48721,2883,61.05
48721,2882,48.05
48721,2893,72.96
48721,2871,58.62
48721,2928,55.47
48721,2903,97.66
48721,2913,67.76
48721,2869,63.49
48721,2672,71.31
48721,2573,58.25
48721,2771,95
48721,2594,54.09
48721,2770,85.6
48721,2670,100
48721,2591,82.66
48721,2768,85.83
48721,2767,62.94
48721,2766,66.97
48721,2666,76.47
48721,2765,71.27
48721,2544,0
48721,2764,54.63
48721,2763,75.77
48721,2663,64.05
48721,2609,56.43
48721,2905,79.74
48721,2779,81.55
48721,2678,62.53
48721,2777,60.57
48721,2775,65.64
48721,2774,89.27
48721,2674,0
48721,2574,0
48721,2772,78.02
48721,2475,79.13
48721,2988,79.88
48721,2977,73.89
48721,2987,82
48721,2953,61.27
48721,2973,73.61
48721,2991,87.35
48721,2980,47.22
48721,2990,84.72
48721,2948,54.09
48721,2989,53.39
48721,2967,0
48721,2526,100
48721,2713,58.38
48721,2776,55.35
48721,2698,61.27
48721,2660,62.23
48721,2704,61.84
48721,2726,59.03
48721,2902,64.58
48721,2758,61.27
48721,2595,75.29
48721,2452,71.04
48721,2625,75.93
48721,2624,62.16
48721,2623,76.55
48721,2622,86.35
48721,2621,60.33
48721,2620,70.77
48721,2587,61.38
48721,2586,64.55
48721,2585,0
48721,2608,64.8
48721,2901,66.1
48721,2626,0
48721,2584,0
48721,2583,0
48721,2582,63.94
48721,2581,59.35
48721,2361,0
48721,2580,0
48721,2899,76.15
48721,2613,57.11
48721,2414,79.74
48721,2413,65.74
48721,2335,64.75
48721,2895,67.34
48721,2410,67.58
48721,2418,59.71
48721,2616,57.63
48721,2417,71.18
48721,2756,0
48721,2754,44.84
48721,2541,73.84
48721,2750,0
48721,2354,63.35
48721,2707,79.74
48721,2716,40.46
48721,2705,48.75
48721,2571,0
48721,2746,0
48721,2745,0
48721,2711,0
48721,2897,61.3
48721,2753,59.81
48721,2577,0
48721,2741,66.17
48721,2752,63.8
48721,2740,66.17
48721,2751,72.27
48721,2640,50.68
48721,2709,40.62
48721,2718,52.75
48721,2739,70.38
48721,2717,53.95
48721,2738,100
48721,2606,55.85
48721,2737,64.31
48721,2748,0
48721,2769,45.79
48721,2536,0
48721,2535,79.74
48721,2534,67.45
48721,2533,67.59
48721,2422,67.85
48721,2542,59.25
48721,2773,48.96
48721,2529,0
48721,2528,73.9
48721,2539,65.9
48721,2538,65.12
49361,2891,63.85
49361,2374,55.41
49361,2890,56.4
49361,2889,70.01
49361,2922,0
49361,2888,52.53
49361,2921,0
49361,2887,55.98
49361,2920,53.86
49361,2886,71.18
49361,2885,58.38
49361,2841,65.81
49361,2884,0
49361,2862,48.08
49361,2883,59.61
49361,2882,47.25
49361,2860,56.08
49361,2929,0
49361,2928,53.34
49361,2927,76.08
49361,2926,81.37
49361,2903,57.4
49361,2925,0
49361,2869,57.02
49361,2924,0
49361,2923,78.57
49361,2881,0
49361,2880,0
49361,2878,0
49361,2856,50.58
49361,2911,0
49361,2910,0
49361,2876,55.76
49361,2930,58.42
49361,2874,53
49361,2893,73.9
49361,2871,58.8
49361,2918,55.64
49361,2917,61.42
49361,2916,55.68
49361,2915,60.51
49361,2914,63.37
49361,2913,61.7
49361,2879,53.66
49361,2672,71.34
49361,2573,100
49361,2771,69.28
49361,2594,61.59
49361,2770,61.5
49361,2670,63.84
49361,2591,94.71
49361,2768,62.25
49361,2767,62.74
49361,2766,70.53
49361,2666,78.26
49361,2545,63.02
49361,2765,72.73
49361,2544,0
49361,2764,61.66
49361,2763,53.21
49361,2663,85.64
49361,2762,0
49361,2609,0
49361,2905,71.5
49361,2780,69.64
49361,2779,60.34
49361,2778,52.8
49361,2678,58.37
49361,2777,63.77
49361,2775,65.27
49361,2774,61.86
49361,2476,63.78
49361,2674,0
49361,2574,100
49361,2475,51.96
49361,2772,78.26
49361,2991,87.35
49361,2980,63.36
49361,2990,84.72
49361,2988,79.88
49361,2977,54.5
49361,2966,55.93
49361,2987,88.56
49361,2976,67.91
49361,2965,49.88
49361,2986,58.08
49361,2953,0
49361,2973,0
49361,2983,46.87
49361,2971,48.23
49361,2948,59.69
49361,2989,100
49361,2967,0
49361,2693,61.27
49361,2526,61.29
49361,2744,59.24
49361,2743,59.24
49361,2742,55.93
49361,2708,55.93
49361,2749,57.5
49361,2704,63.75
49361,2726,64.98
49361,2902,67.27
49361,2782,59.24
49361,2660,78.16
49361,2781,59.24
49361,2713,57.5
49361,2735,59.24
49361,2757,57.5
49361,2712,56.13
49361,2734,51.99
49361,2733,54.51
49361,2776,0
49361,2710,51.39
49361,2698,73.4
49361,2510,55.93
49361,2652,51.94
49361,2719,59.24
49361,2758,61.27
49361,2714,59.24
49361,2736,59.24
49361,2452,52.23
49361,2595,78.02
49361,2625,48.53
49361,2624,61.86
49361,2623,79.19
49361,2622,62.16
49361,2621,61.42
49361,2588,89.08
49361,2587,59.96
49361,2620,73.15
49361,2586,54.61
49361,2585,62.83
49361,2608,50.03
49361,2628,0
49361,2627,64.45
49361,2901,73.04
49361,2626,54.79
49361,2584,0
49361,2583,0
49361,2582,62.91
49361,2361,62.74
49361,2581,63.26
49361,2580,0
49361,2899,66.95
49361,2613,59.26
49361,2414,64.1
49361,2612,56.88
49361,2413,65.43
49361,2335,64.05
49361,2895,72.94
49361,2410,69.45
49361,2619,52.05
49361,2418,60.3
49361,2616,62.49
49361,2417,100
49361,2756,44.75
49361,2349,57.5
49361,2754,50.14
49361,2541,54.39
49361,2750,57.84
49361,2354,49.5
49361,2254,57.5
49361,2707,54.66
49361,2350,58.11
49361,2174,0
49361,2705,46.35
49361,2716,54.91
49361,2571,0
49361,2746,52.55
49361,2745,53.37
49361,2711,53.35
49361,2897,57.25
49361,2753,52.35
49361,2577,64.61
49361,2741,59.87
49361,2752,39.23
49361,2740,57.49
49361,2751,0
49361,2640,48.72
49361,2709,31.72
49361,2718,54.5
49361,2739,58.21
49361,2717,58.72
49361,2738,41.44
49361,2606,55.74
49361,2737,53.75
49361,2748,52.71
49361,2769,40.7
49361,2536,0
49361,2535,63.04
49361,2534,67.45
49361,2533,70.44
49361,2422,53.12
49361,2542,62.03
49361,2773,53.09
49361,2529,0
49361,2528,100
49361,2539,57.99
49361,2538,58.09
49687,2891,69.58
49687,2374,57.55
49687,2890,45.74
49687,2889,76.69
49687,2922,69.58
49687,2888,68.52
49687,2921,50.54
49687,2887,57.89
49687,2920,54.59
49687,2886,66.83
49687,2885,52.88
49687,2841,61.96
49687,2884,55.94
49687,2862,53.8
49687,2883,51.69
49687,2882,46.22
49687,2860,52.28
49687,2929,55.59
49687,2928,54.9
49687,2927,66.17
49687,2926,58.12
49687,2903,52.71
49687,2925,54.59
49687,2869,66.1
49687,2924,56.02
49687,2923,56.02
49687,2881,69.19
49687,2880,55.03
49687,2878,67.06
49687,2856,53.93
49687,2911,66.17
49687,2910,59.06
49687,2876,59.06
49687,2930,58.77
49687,2874,55.57
49687,2893,57.09
49687,2871,63.63
49687,2917,54.67
49687,2916,69.4
49687,2915,57.63
49687,2914,51.41
49687,2913,69.58
49687,2879,49.88
49687,2672,63.48
49687,2573,62.58
49687,2771,67.72
49687,2594,59.5
49687,2770,100
49687,2670,55.92
49687,2591,56.32
49687,2768,66.31
49687,2767,65.71
49687,2766,75.29
49687,2666,72.02
49687,2545,60.6
49687,2765,70.01
49687,2544,68.65
49687,2764,59.79
49687,2763,61.65
49687,2663,70.56
49687,2762,0
49687,2609,55.69
49687,2905,76.69
49687,2780,66.26
49687,2779,58.1
49687,2778,76.91
49687,2678,64.7
49687,2777,60.34
49687,2775,65.27
49687,2774,64.13
49687,2476,61.92
49687,2674,0
49687,2574,67.89
49687,2772,78.02
49687,2475,77.56
49687,2991,87.35
49687,2980,46.94
49687,2990,84.72
49687,2988,78.15
49687,2977,57.26
49687,2966,72
49687,2987,79.28
49687,2976,69.77
49687,2965,64.64
49687,2953,58.09
49687,2986,65.85
49687,2973,0
49687,2983,0
49687,2971,0
49687,2948,50.99
49687,2989,60.16
49687,2967,62.26
49687,2693,0
49687,2526,55.83
49687,2744,0
49687,2743,0
49687,2742,0
49687,2708,44.26
49687,2749,0
49687,2704,59.69
49687,2902,69.42
49687,2726,48.15
49687,2782,42.15
49687,2660,0
49687,2781,0
49687,2713,0
49687,2735,0
49687,2757,0
49687,2712,0
49687,2733,0
49687,2776,51.5
49687,2710,0
49687,2698,0
49687,2510,0
49687,2652,37.67
49687,2719,0
49687,2758,0
49687,2714,0
49687,2736,0
49687,2595,68.54
49687,2452,59.19
49687,2625,63.52
49687,2624,63.52
49687,2623,81.99
49687,2622,78.02
49687,2621,63.55
49687,2588,59.95
49687,2620,68.76
49687,2587,63.92
49687,2586,68.85
49687,2585,59.9
49687,2608,53.07
49687,2628,63.94
49687,2627,64.45
49687,2901,71.17
49687,2626,63.52
49687,2584,0
49687,2583,0
49687,2582,69.04
49687,2361,58.71
49687,2581,51.88
49687,2580,0
49687,2899,71.29
49687,2613,57.96
49687,2414,66.17
49687,2612,54.99
49687,2413,57.54
49687,2335,64.75
49687,2895,65.44
49687,2410,62.48
49687,2619,59.32
49687,2418,67.01
49687,2616,50.67
49687,2417,63.52
49687,2756,0
49687,2349,0
49687,2754,0
49687,2541,47.21
49687,2750,0
49687,2254,0
49687,2707,51.22
49687,2174,0
49687,2350,0
49687,2705,40.62
49687,2571,0
49687,2746,76.44
49687,2745,63.09
49687,2711,84.58
49687,2897,66.17
49687,2753,74.17
49687,2577,51.91
49687,2741,66.17
49687,2752,63.06
49687,2740,66.17
49687,2751,59.21
49687,2640,53.85
49687,2709,66.96
49687,2718,66.96
49687,2739,69.4
49687,2717,66.17
49687,2738,100
49687,2606,65.24
49687,2737,66.17
49687,2748,66.17
49687,2769,73.41
49687,2536,79.74
49687,2535,63.36
49687,2534,86.95
49687,2533,81.99
49687,2422,67.89
49687,2542,60.91
49687,2773,53.09
49687,2529,0
49687,2528,64.63
49687,2539,100
49687,2538,73.15
50263,2881,62.13
50263,2880,62.34
50263,2891,71.56
50263,2889,74.75
50263,2922,57.66
50263,2878,68.76
50263,2888,60.26
50263,2887,58.54
50263,2876,65.21
50263,2930,62.47
50263,2886,63.04
50263,2885,57.04
50263,2884,63.17
50263,2883,48.56
50263,2882,58.92
50263,2893,70.06
50263,2871,61.43
50263,2913,68.76
50263,2869,59.42
50263,2991,87.35
50263,2980,51
50263,2990,84.72
50263,2988,79.88
50263,2977,59.45
50263,2987,82
50263,2976,69.05
50263,2965,66.72
50263,2953,59.54
50263,2986,58.08
50263,2973,49.35
50263,2983,37.82
50263,2971,62.99
50263,2948,55.32
50263,2989,100
50263,2967,52.55
50263,2526,66.45
50263,2595,76.15
50263,2452,72
50263,2624,55.7
50263,2623,81.99
50263,2622,61.63
50263,2621,70.77
50263,2588,49.62
50263,2620,71.14
50263,2587,64.55
50263,2586,60.4
50263,2585,51.65
50263,2608,50.7
50263,2628,47.49
50263,2901,70.1
50263,2584,0
50263,2583,0
50263,2582,67.78
50263,2361,53.3
50263,2581,60.14
50263,2580,0
50263,2899,71.58
50263,2613,56.2
50263,2414,79.74
50263,2612,55.64
50263,2413,60.16
50263,2335,57.96
50263,2895,76.28
50263,2410,64.44
50263,2619,49.36
50263,2418,61.93
50263,2616,69.72
50263,2417,75.16
50263,2746,57.35
50263,2897,71.36
50263,2741,65.81
50263,2740,62.03
50263,2739,61.89
50263,2738,72.91
50263,2606,70.3
50263,2737,61.89
50263,2748,54.93
50263,2535,67.13
50263,2534,100
50263,2533,67.45
50263,2542,68.09
50263,2529,0
50263,2528,100
50263,2539,65.37
50263,2538,76.01
52592,2881,57.98
52592,2880,0
52592,2891,66.89
52592,2890,59.55
52592,2878,91.62
52592,2889,69
52592,2922,60.34
52592,2887,52.31
52592,2876,61.9
52592,2930,60.15
52592,2886,65.9
52592,2884,89.5
52592,2883,61.05
52592,2882,48.05
52592,2893,72.96
52592,2871,58.62
52592,2913,67.76
52592,2869,63.49
52592,2672,71.31
52592,2573,58.25
52592,2771,95
52592,2594,54.09
52592,2770,85.6
52592,2670,100
52592,2591,64.84
52592,2768,85.83
52592,2767,62.94
52592,2777,60.57
52592,2766,66.97
52592,2666,76.47
52592,2765,71.27
52592,2775,65.64
52592,2774,89.27
52592,2663,64.05
52592,2674,0
52592,2574,64.32
52592,2772,78.02
52592,2475,79.13
52592,2609,56.43
52592,2905,79.74
52592,2988,79.88
52592,2977,69.06
52592,2987,82
52592,2953,61.27
52592,2973,73.61
52592,2991,87.35
52592,2980,47.22
52592,2990,84.72
52592,2948,54.09
52592,2989,53.39
52592,2967,47.55
52592,2782,0
52592,2660,0
52592,2781,0
52592,2693,0
52592,2526,100
52592,2735,0
52592,2757,0
52592,2712,0
52592,2734,0
52592,2733,0
52592,2744,0
52592,2776,79.14
52592,2710,0
52592,2743,0
52592,2698,0
52592,2742,0
52592,2652,54.74
52592,2708,0
52592,2719,0
52592,2704,61.84
52592,2902,0
52592,2758,63.26
52592,2714,0
52592,2736,0
52592,2595,75.29
52592,2452,71.04
52592,2625,75.42
52592,2624,62.16
52592,2623,76.55
52592,2622,86.35
52592,2621,60.33
52592,2620,70.77
52592,2587,61.38
52592,2586,64.55
52592,2585,49.79
52592,2608,64.8
52592,2901,66.1
52592,2626,56.08
52592,2584,0
52592,2583,0
52592,2582,63.94
52592,2361,75.05
52592,2581,59.35
52592,2580,0
52592,2899,76.15
52592,2613,57.11
52592,2414,79.74
52592,2413,65.74
52592,2335,64.75
52592,2895,67.34
52592,2410,67.58
52592,2418,59.71
52592,2616,58.31
52592,2417,71.18
52592,2756,48.79
52592,2754,44.84
52592,2541,69.24
52592,2750,57.05
52592,2354,63.35
52592,2707,79.74
52592,2716,40.46
52592,2705,48.75
52592,2571,0
52592,2746,51.08
52592,2745,46.04
52592,2711,50.72
52592,2897,61.3
52592,2753,59.81
52592,2577,53.77
52592,2741,66.17
52592,2752,59.45
52592,2740,66.17
52592,2751,72.27
52592,2640,50.68
52592,2709,40.62
52592,2718,52.75
52592,2739,70.38
52592,2717,53.95
52592,2738,100
52592,2606,55.85
52592,2737,64.31
52592,2748,45.48
52592,2769,45.79
52592,2536,66.54
52592,2535,61.17
52592,2534,100
52592,2533,68.54
52592,2542,78.79
52592,2773,46.06
52592,2529,0
52592,2528,100
52592,2539,57.42
52592,2538,71.89
58547,2891,74.42
58547,2374,54.59
58547,2890,59.69
58547,2889,80.99
58547,2922,58.15
58547,2888,53.32
58547,2921,67
58547,2887,52.39
58547,2920,70.21
58547,2886,59.32
58547,2885,56.08
58547,2841,57.97
58547,2884,55.15
58547,2862,49.01
58547,2883,53.78
58547,2882,66.34
58547,2860,47.14
58547,2929,51.05
58547,2928,51.92
58547,2927,0
58547,2926,65.9
58547,2903,79.02
58547,2925,53.29
58547,2869,62.31
58547,2924,0
58547,2923,65.55
58547,2881,52.51
58547,2880,68.65
58547,2878,75.97
58547,2856,53.58
58547,2911,42.39
58547,2910,53.87
58547,2876,74.35
58547,2930,53.56
58547,2874,69.29
58547,2893,78.26
58547,2871,67.72
58547,2918,0
58547,2917,55.99
58547,2916,59.87
58547,2915,52.15
58547,2914,58.33
58547,2913,74.29
58547,2879,47.76
58547,2672,69.18
58547,2573,63.07
58547,2771,64.72
58547,2594,51.35
58547,2770,74.1
58547,2670,64.31
58547,2591,66.42
58547,2768,61
58547,2767,67.85
58547,2766,67.99
58547,2666,70.09
58547,2545,63.06
58547,2765,60
58547,2764,63.49
58547,2544,0
58547,2763,60.52
58547,2663,66.91
58547,2762,0
58547,2609,0
58547,2905,79.28
58547,2780,78.51
58547,2779,57.11
58547,2778,60.58
58547,2678,62.7
58547,2777,60.54
58547,2775,62.42
58547,2774,59.25
58547,2476,53.91
58547,2674,0
58547,2574,68.02
58547,2772,70.21
58547,2475,56.9
58547,2991,100
58547,2980,62.01
58547,2990,84.72
58547,2988,100
58547,2977,59.15
58547,2966,54.55
58547,2987,81.99
58547,2976,100
58547,2965,64.1
58547,2953,58.54
58547,2986,56.03
58547,2973,58.25
58547,2983,0
58547,2971,55.16
58547,2948,76.8
58547,2989,100
58547,2967,0
58547,2693,60.09
58547,2526,69.17
58547,2744,63.84
58547,2743,50.39
58547,2742,50.66
58547,2708,0
58547,2749,50.64
58547,2704,0
58547,2902,52.51
58547,2726,65.68
58547,2782,72.27
58547,2660,51.99
58547,2781,50.81
58547,2713,45.07
58547,2735,64.89
58547,2757,55.69
58547,2712,52.69
58547,2734,49.84
58547,2733,49.16
58547,2776,54.46
58547,2710,0
58547,2698,64.79
58547,2510,50.28
58547,2652,65.5
58547,2719,68.36
58547,2758,48.93
58547,2714,46.53
58547,2736,61
58547,2595,66.45
58547,2452,64.1
58547,2625,52.58
58547,2624,0
58547,2623,69.85
58547,2622,0
58547,2621,0
58547,2588,0
58547,2620,61.17
58547,2587,58.35
58547,2586,61.26
58547,2585,62.61
58547,2608,42.73
58547,2628,0
58547,2627,60.21
58547,2901,70.08
58547,2626,0
58547,2584,0
58547,2583,0
58547,2582,58.19
58547,2361,0
58547,2581,58.44
58547,2580,0
58547,2899,62.36
58547,2613,61.37
58547,2414,76.55
58547,2612,55.99
58547,2413,0
58547,2335,60.91
58547,2895,66.25
58547,2410,0
